"d35_cc_ctrl"	"d35_cc_sub"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"leucine"	0.2000008000048	0.90460805014728	0.654681729097631	0.00542666666666667
"leucylalanine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000928571428571428
"leucylglycine"	4.16807889382739	4.12901954083495	4.33453295034022	0.0521661904761905
"linoleate (18:2n6)"	-0.846214435273634	-0.917740222123685	-0.81155611689995	0.02432
"linolenate (18:3n3 or 3n6)"	0.589788339353394	1.03675352900414	0.851010099564737	0.0351960317460318
"linoleoyl ethanolamide"	0.480395547594279	1.84453614039677	1.22903348709862	0.0123539682539683
"linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*"	0	-1.41449648996668	-1.40868513468813	0.00307238095238095
"lithocholate"	3.91701762162352	3.55101160279089	3.96031261660414	0.0495488888888889
"lysine"	1.0001000150025	1.41449648996668	1.30008705568264	0.00234047619047619
"lysylleucine"	0	0	0	0.000642857142857143
"malate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00231666666666667
"maleate"	-1.34188234706475	-0.90460805014728	-1.05372589347792	0.00556333333333333
"malonate"	-0.426409185675988	-0.333337037098767	-0.390572690876419	0.00316111111111111
"malonylcarnitine"	0	0	0	0.00154285714285714
"maltose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00138666666666667
"maltotriose"	0	0	0	0
"mannitol/sorbitol"	3.61456192728262	3.61545807527909	3.87330609131376	0.0460685714285714
"mannose"	1.0001000150025	1.0001000150025	1.0001000150025	0.00949888888888889
"margarate (17:0)"	0.652781180515455	1.25019535828829	1.25632768399782	0.0508544444444445
"mead acid (20:3n9)"	0.103695280973405	1.31329077756478	0.657286366671367	0.015207619047619
"methionine"	0	0	0	0.00351428571428571
"methionine sulfoxide"	0.447222540040205	0	0.426409185675988	0.0101484126984127
"methyl glucopyranoside (alpha + beta)"	1.0001000150025	-0.2000008000048	0.245771060683381	0.00644952380952381
"methyl indole-3-acetate"	4.24777631189646	3.89010858409093	4.32727330034632	0.0505952380952381
"methylphosphate"	0	0	0	0.00032
"methylsuccinate"	-0.514571921211001	-0.60002160116647	-0.641302136709834	0.0103942857142857
"mevalonate"	-1.0001000150025	-1.41449648996668	-1.3782589832074	0.00264269841269841
"mevalonolactone"	0	0	0	0.00268666666666667
"myo-inositol"	0	0	0	0.00155
"myristoleate (14:1n5)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0116112698412698
"N(1)-acetylspermine"	7.26755089372679	7.37690487113493	7.74149852395281	0.118622380952381
"N-acetyl-1-methylhistidine*"	1.36435048160477	2.23254074756404	1.89519093287385	0.0548173015873016
"N-acetyl-3-methylhistidine*"	-1.34188234706475	-0.816551019477037	-0.785035439859902	0.00275619047619048
"N-acetyl-beta-alanine"	0	0	0	0.00131666666666667
"N-acetyl-beta-glucosaminylamine"	-1.05056739395228	-1.93805733711164	-1.38148670144372	0.012182380952381
"N-acetyl-cadaverine"	1.34188234706475	1.26511349842314	1.30008705568264	0.00604285714285714
"N-acetylalanine"	0.866090362997725	0.542342096019343	0.741518766918284	0.0207115873015873
"N-acetylarginine"	0	0	0	0.00267619047619048
"N-acetylasparagine"	1.65748948199647	1.38752518523884	1.62811922618434	0.0243911111111111
"N-acetylaspartate (NAA)"	-1.40027448069996	-1.41449648996668	-1.40868513468813	0.00555396825396825
"N-acetylcitrulline"	1.84957930944262	2.37711466208246	2.13400251010922	0.0247609523809524
"N-acetylglucosamine 6-sulfate"	0	0	0	0.000676190476190476
"N-acetylglucosamine/N-acetylgalactosamine"	-0.60002160116647	-0.725904433896622	-0.651150063473767	0.00929761904761905
"N-acetylglucosaminylasparagine"	2.5015639663713	2.62821017019083	2.62429326596824	0.0143014285714286
"N-acetylglutamate"	0	0.632480831772952	0.277352231599525	0.00334920634920635
"N-acetylglutamine"	-0.714322160223656	-0.896330162714078	-0.785035439859902	0.011767619047619
"N-acetylglycine"	1.0001000150025	0	0.318002579774592	0.00220888888888889
"N-acetylhistamine"	0	0	0	0.000676190476190476
"N-acetylhistidine"	2.12227558254894	2.16467160740881	2.25572802662803	0.0120011111111111
"N-acetylisoleucine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00248333333333333
"N-acetylleucine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00275
"N-acetylmethionine"	0	0	0	0.00067
"N-acetylmethionine sulfoxide"	0	1.0001000150025	1.0001000150025	0.00368666666666667
"N-acetylmuramate"	-1.0001000150025	-0.780916427750203	-0.896330162714078	0.00413333333333333
"N-acetylneuraminate"	0	0	0	0.00152777777777778
"N-acetylphenylalanine"	2.47519927676048	1.74835077182176	2.3933440753707	0.0184333333333333
"N-acetylproline"	-1.38701725030211	0	-1.34188234706475	0.00476761904761905
"N-acetylputrescine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00100333333333333
"N-acetylserine"	4.22995395377792e-17	-1.0171519003897	-0.707476597891207	0.0084168253968254
"N-acetylserotonin"	0	0	0	0
"N-acetylsphingosine"	-1.0001000150025	-1.41449648996668	-1.34188234706475	0.00686333333333333
"N-acetyltaurine"	2.89795133467294	2.69255996566103	2.73510709313832	0.0470877777777778
"N-acetylthreonine"	0.927252364540187	0	0.632706588056882	0.0137071428571429
"N-acetyltyrosine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00124285714285714
"N-acetylvaline"	-2.5335401568219	-2.46123748404705	-2.78235454978794	0.0099331746031746
"N-alpha-acetylornithine"	2.4852152038109	2.59729308322115	2.59758258274304	0.0245577777777778
"N-carbamoylaspartate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00388380952380952
"N-delta-acetylornithine"	-0.311894464783508	-0.689763309478253	-0.357953422427825	0.0143004761904762
"N-formylmethionine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00308571428571429
"N-formylphenylalanine"	0	0	0	0.00258333333333333
"N-methyl-GABA"	0	0	0	0.00257619047619048
"N-methylproline"	1.0001000150025	1.0001000150025	1.0001000150025	0.00364285714285714
"N-monomethylarginine"	-1.34188234706475	-1.21285649954833	-1.2876660719104	0.00296285714285714
"N-palmitoyl-sphinganine (d18:0/16:0)"	0	0	0	0.000342857142857143
"N-palmitoyl-sphingosine (d18:1/16:0)"	-1.38701725030211	-1.41449648996668	-1.40584162388088	0.00351174603174603
"N-propionylmethionine"	1.86116537993607	1.6577218323147	1.78125206360681	0.0100961904761905
"N-stearoyl-sphingosine (d18:1/18:0)*"	0	0	0	0.00152
"N1,N12-diacetylspermine"	0	0.633606667554617	0.295960766568627	0.0255639682539682
"N2-acetyllysine"	-1.0001000150025	0	-1.0001000150025	0.00303952380952381
"N2,N6-diacetyllysine"	-1.41449648996668	0	-1.41449648996668	0.00498714285714286
"N6-acetyllysine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00240952380952381
"N6-carboxymethyllysine"	5.01896281696762	4.55165516527493	5.20438104371411	0.0474090620490621
"N6-formyllysine"	-1.73257065675498	-1.38701725030211	-1.70296774041814	0.00335174603174603
"N6,N6,N6-trimethyllysine"	3.03133196923137	3.21697444996799	3.43047086550469	0.0355960317460318
"naringenin"	-1.78625700223531	-1.93805733711164	-1.9711078801757	0.00645333333333333
"nicotinamide"	0.395825748994044	3.03448564517202	2.28416059607982	0.0570930158730159
"nicotinamide riboside"	1.70610212367578	1.698238938219	1.70900018317	0.00911904761904762
"nicotinate"	-0.254001892727556	0.68361787253147	0.300899226947549	0.0116944444444444
"nicotinate ribonucleoside"	-2.16879433365917	-2.11152020790636	-2.19467223658593	0.00888095238095238
"nonadecanoate (19:0)"	1.73257065675498	0.474589686953537	0.840201644753984	0.0245580952380952
"O-acetylhomoserine"	-1.52788177900243	-1.41449648996668	-1.64022428089533	0.00695714285714286
"oleate/vaccenate (18:1)"	-0.207950997213514	0.0600841985036612	-0.13754353740138	0.0330168253968254
"oleoyl ethanolamide"	0	-1.0001000150025	-1.0001000150025	0.00266666666666667
"oleoyl-linoleoyl-glycerol (18:1/18:2) [1]"	-1.70610212367578	-1.0001000150025	-1.65948694091256	0.00574666666666667
"oleoyl-linoleoyl-glycerol (18:1/18:2) [2]"	0	0	0	0.00382857142857143
"oleoyl-oleoyl-glycerol (18:1/18:1) [2]*"	0	0	0	0.00149619047619048
"ornithine"	-2.23718685071341	-2.45825325402771	-2.79876202139234	0.0132106349206349
"orotate"	0	0	0	0.00102619047619048
"oxalate (ethanedioate)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00377619047619048
"p-cresol sulfate"	-1.34188234706475	-1.0001000150025	-1.17685977192638	0.000933333333333333
"palmitoleate (16:1n7)"	0.855248660817896	-0.392238304758245	0.21566654950944	0.0343163492063492
"palmitoyl dihydrosphingomyelin (d18:0/16:0)*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00253174603174603
"palmitoyl ethanolamide"	-2.25603252365925	-2.35833315318289	-2.36931700065912	0.0107764935064935
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*"	0	0	0	0.00235714285714286
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*"	-1.40027448069996	-1.34188234706475	-1.67378877955733	0.00469444444444444
"palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*"	-0.642850911169331	-0.294886476551174	-0.516769883578079	0.0306742857142857
"palmitoyl sphingomyelin (d18:1/16:0)"	0	0	0	0.000996190476190476
"pantothenate (Vitamin B5)"	-1.29798999629985	-1.29120966828364	-1.38406187054785	0.0132009523809524
"pentadecanoate (15:0)"	0.822050482354909	-0.334859165999269	0.571495431340791	0.0214887301587302
"phenethylamine"	-0.632480831772952	-1.31329077756478	-0.912397259060924	0.0155961904761905
"phenylacetate"	0	0	0	0.00189
"phenylalanine"	0	0	0	0.00198333333333333
"phenylalanylalanine"	-0.727645398532215	-1.0001000150025	-0.757980273758299	0.00571428571428571
"phenylalanylglycine"	3.53012626265506	2.88358103522536	3.3543484162714	0.0509126984126984
"phenyllactate (PLA)"	-1.38701725030211	-1.52788177900243	-1.66494077351926	0.00569952380952381
"phenylpyruvate"	0	0	0	0.000666666666666667
"phosphate"	0.301514085627365	-1.3201800454644	-0.777075609074906	0.00763555555555556
"phytosphingosine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00393619047619048
"picolinate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00207333333333333
"pinitol"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0125771428571429
"pipecolate"	0	0	0	0
"piperidine"	-1.12738622382373	-1.17685977192638	-1.21993758958933	0.0129150793650794
"prolylhydroxyproline"	-2.25603252365925	-2.33460474211514	-2.39827696893453	0.00951206349206349
"proline"	1.31329077756478	0.45091880663251	1.17685977192638	0.0100042857142857
"prolylglycine"	-0.816551019477037	-1.41449648996668	-0.945695423653714	0.00962285714285714
"pseudouridine"	0	0	0	0.00258888888888889
"putrescine"	-1.0001000150025	1.0001000150025	0.128037089829937	0.0014
"pyridoxal"	0	0	0	7e-04
"pyridoxamine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00185952380952381
"pyridoxate"	-1.41449648996668	-1.40027448069996	-1.40868513468813	0.00402619047619048
"pyridoxine (Vitamin B6)"	-1.13403923344637	0.142857434403225	-0.537546044575559	0.00646333333333333
"pyroglutamine*"	0	0	0	0.00198333333333333
"pyrraline"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00751190476190476
"pyruvate"	1.51827924399953	1.45381192515057	1.46091516224335	0.0334266666666667
"quinate"	1.0001000150025	1.34188234706475	1.41032841017465	0.00836666666666667
"quinolinate"	0	0	0	0.00164666666666667
"retinol (Vitamin A)"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.0153466666666667
"ribitol"	0	0	0	0.00032
"riboflavin (Vitamin B2)"	-1.41449648996668	-1.0001000150025	-1.40027448069996	0.00914666666666667
"ribonate (ribonolactone)"	0	0	0	0.0014
"ribose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0014
"ribulose/xylulose"	-0.277352231599525	-1.0001000150025	-0.447222540040205	0.00306825396825397
"S-carboxymethyl-L-cysteine"	1.70610212367578	0.426409185675988	1.199000716264	0.00823952380952381
"S-methylcysteine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	9e-04
"saccharopine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00433507936507937
"salicylate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00292222222222222
"sarcosine"	5.2461974560934	4.99777415727467	5.47469267113836	0.06629
"sebacate (decanedioate)"	-1.0001000150025	0	-0.70933505355602	0.00399047619047619
"sedoheptulose"	-1.3209067702999	-1.78073689476575	-1.61911358500236	0.0121393650793651
"sedoheptulose-7-phosphate"	-1.96471897850879	-1.70610212367578	-1.96971235608159	0.0052
"serine"	0	0	0	0.00128285714285714
"serotonin"	-1.38701725030211	-1.38701725030211	-1.40868513468813	0.00130588744588745
"sinapate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00583190476190476
"soyasaponin I"	1.0001000150025	1.41449648996668	1.30008705568264	0.00486888888888889
"soyasaponin II"	-1.41449648996668	-0.852864894215877	-0.889367630191322	0.00853079365079365
"soyasaponin III"	4.05974135903298	3.79315758100397	4.05867888011234	0.0452888888888889
"spermidine"	2.52435129108676	2.42204274406517	2.68470989249084	0.0364339682539682
"sphinganine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00101111111111111
"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"	0	1.0001000150025	0.447222540040205	0.00241047619047619
"sphingomyelin (d18:1/14:0, d16:1/16:0)*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00306666666666667
"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"	0	1.0001000150025	1.0001000150025	0.00152222222222222
"sphingomyelin (d18:1/20:0, d16:1/22:0)*"	-1.0001000150025	0	-1.0001000150025	0.00223333333333333
"sphingosine"	0	0	0	0.00148333333333333
"stachydrine"	1.50033761394898	0.742039370982151	1.52523985291483	0.0205777777777778
"stearate (18:0)"	1.82382073803448	2.34627305543837	2.15088973223586	0.0306385714285714
"stearoyl ethanolamide"	-1.57181676187063	-1.57181676187063	-1.66712982262021	0.00686333333333333
"stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*"	0	0	0	0.00203333333333333
"sphingomyelin"	-1.0001000150025	-1.34188234706475	-1.38701725030211	0.00559365079365079
"suberate (octanedioate)"	-1.71549048167036	-1.50789946626551	-1.65041288199059	0.00355333333333333
"succinate"	-1.78942709031673	-1.89049766339359	-1.9603534519477	0.00723952380952381
"succinimide"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00221
"succinylcarnitine (C4)"	0	0	0	0.000675555555555556
"sulfate*"	0	0	0	0.000962857142857143
"syringic acid"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.00300666666666667
"taurine"	1.40027448069996	1.34188234706475	1.41449648996668	0.00282555555555556
"taurochenodeoxycholate"	1.89805001714514	1.40027448069996	1.94969401791102	0.00808619047619048
"thiamin (Vitamin B1)"	0.577369515160903	0.852864894215877	0.738589233660257	0.011527619047619
"thioproline"	1.0001000150025	1.0001000150025	1.0001000150025	0.00599444444444444
"threonate"	0	0	0	0.00428555555555556
"threonine"	0	0	0	0.00508888888888889
"threonylphenylalanine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00311428571428571
"thymidine"	-0.447222540040205	-0.76253718650922	-0.591743110763361	0.0178515873015873
"TMP"	0	0	0	0.000972222222222222
"thymine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00473333333333333
"hydroxyproline"	1.38701725030211	1.41449648996668	1.40027448069996	0.00411619047619048
"trans-urocanate"	1.78942709031673	1.70610212367578	1.94969401791102	0.0141374603174603
"tricarballylate"	-1.0001000150025	-1.41449648996668	-1.34188234706475	0.00414380952380952
"trigonelline (N'-methylnicotinate)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00594047619047619
"trimethylamine N-oxide"	0.577369515160903	0.128037089829937	0.52244494925845	0.0139204761904762
"tryptamine"	-1.34188234706475	-1.0001000150025	-1.25295162420716	0.00269714285714286
"tryptophan"	1.0001000150025	1.34188234706475	1.38701725030211	0.00455666666666667
"tryptophylglycine"	4.26265181531445	4.11798981034924	4.59556639102286	0.052115873015873
"tyramine"	0.887644452947713	2.32544866829661	1.76490857498283	0.0245111111111111
"tyrosine"	0	0	0	0.00443333333333333
"tyrosol"	0.898098940388469	0.397365981368753	0.764590563559782	0.015932380952381
"tyrosylglycine"	3.08251421974167	3.38628348257257	3.41255206352406	0.04813
"undecanedioate"	-1.38701725030211	-1.0001000150025	-1.3782589832074	0.00358333333333333
"uracil"	-0.0644156893685904	-1.23643405442997	-0.800692097087099	0.0209352380952381
"urate"	0.229416941331325	0.727645398532215	0.76881201208831	0.00282222222222222
"uridine"	2.15134382039692	1.63455087546851	2.03772054263369	0.0403747619047619
"valerate (5:0)"	2.70793603604765	1.70303010045735	2.28480533586235	0.0468620634920635
"valine"	0.447222540040205	0	0	0.00423333333333333
"valylglutamine"	0.654681729097631	0.112508932509063	0.374878615812061	0.0283257142857143
"valylglycine"	-0.333337037098767	0	-0.333337037098766	0.00652952380952381
"valylleucine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00502380952380952
"vanillate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00143952380952381
"xanthine"	0	0	0	0.00290952380952381
"xanthurenate"	0.447222540040205	-0.447222540040205	0.156174142801614	0.0086631746031746
"xylose"	0.426409185675988	1.698238938219	1.16533793304959	0.00530333333333333
