"d84_cc_ctrl"	"d84_cc_ther"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"N-acetylmuramate"	1.0001000150025	1.0001000150025	1.0001000150025	0.00915555555555556
"N-acetylneuraminate"	-1.34188234706475	-1.41449648996668	-1.38701725030211	0.00995555555555556
"N-acetylphenylalanine"	1.89805001714514	2.00080048032022	1.94101587328025	0.0348444444444444
"N-acetylproline"	0	0	0	0.00533333333333333
"N-acetylputrescine"	0	0	0	0.000622222222222222
"N-acetylserine"	1.73257065675498	1.73257065675498	1.73257065675498	0.0110777777777778
"N-acetylserotonin"	1.41449648996668	1.41449648996668	1.41449648996668	0.00968888888888889
"N-acetylsphingosine"	2.01481338235313	2.23718685071341	2.13780525008448	0.0248
"N-acetyltaurine"	0	0	0	3e-04
"N-acetylthreonine"	0	0	0	0
"N-acetyltyrosine"	0	0	0	0.00266666666666667
"N-acetylvaline"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00373333333333333
"N-alpha-acetylornithine"	0	0	0	0.00117777777777778
"N-carbamoylaspartate"	0	0	0	0.00257777777777778
"N-delta-acetylornithine"	1.698238938219	1.73257065675498	1.71549048167036	0.0128
"N-formylmethionine"	0	0	0	0.00808888888888889
"N-formylphenylalanine"	2.43194075814173	2.64760528388106	2.55940842104695	0.0321777777777778
"N-methyl-GABA"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0048
"N-methylproline"	0	0	0	0.00782222222222222
"N-monomethylarginine"	0	0	0	0.00124444444444444
"N-palmitoyl-sphinganine (d18:0/16:0)"	1.0001000150025	1.0001000150025	1.0001000150025	0.0077
"N-palmitoyl-sphingosine (d18:1/16:0)"	0	0	0	3e-04
"N-propionylmethionine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00124444444444444
"N-stearoyl-sphingosine (d18:1/18:0)*"	0	0	0	0.00471111111111111
"N1,N12-diacetylspermine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00568888888888889
"N2-acetyllysine"	-1.38701725030211	-1.41449648996668	-1.40027448069996	0.00248888888888889
"N2,N6-diacetyllysine"	2.21673532038756	2.45096076067742	2.36106531663286	0.0265777777777778
"N6-acetyllysine"	0	0	0	0.00124444444444444
"N6-carboxymethyllysine"	1.38701725030211	1.41449648996668	1.40027448069996	0.00648888888888889
"N6-formyllysine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00213333333333333
"N6,N6,N6-trimethyllysine"	0	0	0	0.00901333333333333
"naringenin"	0	0	0	0.00222222222222222
"nicotinamide"	1.40027448069996	1.41449648996668	1.40584162388088	0.0119111111111111
"nicotinamide riboside"	0	0	0	0
"nicotinate"	0	0	0	0.00391111111111111
"nicotinate ribonucleoside"	0	0	0	0.00716666666666667
"nonadecanoate (19:0)"	0	0	0	0.00168888888888889
"O-acetylhomoserine"	0	0	0	0.000977777777777778
"oleate/vaccenate (18:1)"	0	0	0	0.00177777777777778
"oleoyl ethanolamide"	2.77374086895292	3.00270365047613	2.91795726610785	0.0235888888888889
"oleoyl-linoleoyl-glycerol (18:1/18:2) [1]"	1.0001000150025	1.0001000150025	1.0001000150025	0.00382222222222222
"oleoyl-linoleoyl-glycerol (18:1/18:2) [2]"	-1.57181676187063	-1.73257065675498	-1.66494077351926	0.00311111111111111
"oleoyl-oleoyl-glycerol (18:1/18:1) [2]*"	0	0	0	0.00151111111111111
"ornithine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00151111111111111
"orotate"	0	0	0	0.000711111111111111
"oxalate (ethanedioate)"	1.70610212367578	1.73257065675498	1.71841859868114	0.0104888888888889
"p-cresol sulfate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00284444444444444
"palmitoleate (16:1n7)"	0	0	0	0.000977777777777778
"palmitoyl dihydrosphingomyelin (d18:0/16:0)*"	0	0	0	0.00444444444444444
"palmitoyl ethanolamide"	2.34836200167077	2.64760528388106	2.51417344844205	0.0321777777777778
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*"	0	0	0	0.00524444444444444
"palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*"	0	0	0	0.00391111111111111
"palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	8e-04
"palmitoyl sphingomyelin (d18:1/16:0)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000977777777777778
"pantothenate (Vitamin B5)"	2.25603252365925	2.45096076067742	2.3776971820586	0.0193777777777778
"pentadecanoate (15:0)"	0	0	0	0
"phenethylamine"	0	0	0	0
"phenylacetate"	0	0	0	0.00293333333333333
"phenylalanine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00222222222222222
"phenylalanylalanine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000888888888888889
"phenylalanylglycine"	0	0	0	0.0016
"phenyllactate (PLA)"	0	0	0	0.000711111111111111
"phenylpyruvate"	0	0	0	0.00248888888888889
"phosphate"	0	0	0	0.0101333333333333
"phytosphingosine"	0	0	0	0.00124444444444444
"picolinate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00302222222222222
"pinitol"	-1.30008705568264	-1.41449648996668	-1.34188234706475	0.00346666666666667
"pipecolate"	2.16879433365917	2.23718685071341	2.19744184120086	0.0315555555555556
"piperidine"	0	0	0	0.00417777777777778
"prolylhydroxyproline"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0056
"proline"	0	0	0	0.00124444444444444
"prolylglycine"	-1.60632445314792	-1.73257065675498	-1.66712982262021	0.0024
"pseudouridine"	2.00080048032022	2.00080048032022	2.00080048032022	0.0256888888888889
"putrescine"	0	0	0	8e-04
"pyridoxal"	0	0	0	0.00174444444444444
"pyridoxamine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000355555555555556
"pyridoxate"	1.38701725030211	1.41449648996668	1.40027448069996	0.0328888888888889
"pyridoxine (Vitamin B6)"	1.0001000150025	1.0001000150025	1.0001000150025	0.0176
"pyroglutamine*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00488888888888889
"pyrraline"	0	0	0	0.00347936507936508
"pyruvate"	-2.13780525008448	-2.23718685071341	-2.18122896872694	0.0107022222222222
"quinate"	1.34188234706475	1.41449648996668	1.38701725030211	0.024
"quinolinate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.0072
"retinol (Vitamin A)"	1.0001000150025	0	1.0001000150025	0.00746666666666667
"ribitol"	0	0	0	0
"riboflavin (Vitamin B2)"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00421111111111111
"ribonate (ribonolactone)"	2.16879433365917	2.23718685071341	2.19744184120086	0.0354666666666667
"ribose"	0	0	0	0.00391111111111111
"ribulose/xylulose"	1.66494077351926	1.73257065675498	1.69535041788678	0.0259555555555556
"S-carboxymethyl-L-cysteine"	0	0	0	0.000622222222222222
"S-methylcysteine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00231111111111111
"saccharopine"	0	0	0	0.00204444444444444
"salicylate"	0	0	0	0.00106666666666667
"sarcosine"	0	0	0	0.00577777777777778
"sebacate (decanedioate)"	0	0	0	0.0024
"sedoheptulose"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00266666666666667
"sedoheptulose-7-phosphate"	0	0	0	0.00222222222222222
"serine"	0	0	0	0.00257777777777778
"serotonin"	0	0	0	0
"sinapate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00275555555555556
"soyasaponin I"	2.43194075814173	2.64760528388106	2.55940842104695	0.0238222222222222
"soyasaponin II"	2.83069258536149	3.00270365047613	2.9419306184136	0.0255111111111111
"soyasaponin III"	2.23718685071341	2.45096076067742	2.35100618207005	0.0309333333333333
"spermidine"	1.0001000150025	1.0001000150025	1.0001000150025	0.0172444444444444
"sphinganine"	1.41449648996668	1.41449648996668	1.41449648996668	0.0124444444444444
"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000888888888888889
"sphingomyelin (d18:1/14:0, d16:1/16:0)*"	0	0	0	0
"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"	0	0	0	0.0016
"sphingomyelin (d18:1/20:0, d16:1/22:0)*"	0	0	0	0.000622222222222222
"sphingosine"	1.69147737108435	2.00080048032022	1.86340795402124	0.0255111111111111
"stachydrine"	0	0	0	8e-04
"stearate (18:0)"	0	0	0	0.00488888888888889
"stearoyl ethanolamide"	1.70610212367578	1.73257065675498	1.71841859868114	0.0335111111111111
"stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*"	0	0	0	0.00124444444444444
"sphingomyelin"	0	0	0	3e-04
"suberate (octanedioate)"	1.89049766339359	2.00080048032022	1.96471897850879	0.0225777777777778
"succinate"	0	0	0	0.00432222222222222
"succinimide"	0	0	0	0.004
"succinylcarnitine (C4)"	0	0	0	0.00231111111111111
"sulfate*"	2.46123748404705	2.64760528388106	2.57074376689702	0.0270222222222222
"syringic acid"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.00488888888888889
"taurine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00503333333333333
"taurochenodeoxycholate"	0	0	0	0
"thiamin (Vitamin B1)"	0	0	0	0.00444444444444444
"thioproline"	0	0	0	0.00373333333333333
"threonate"	0	0	0	0.00222222222222222
"threonine"	0	0	0	0.00311111111111111
"threonylphenylalanine"	0	0	0	0.00808888888888889
"thymidine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00722222222222222
"TMP"	1.0001000150025	1.0001000150025	1.0001000150025	0.00986666666666667
"thymine"	2.33203293461161	2.45096076067742	2.38154455100337	0.0273777777777778
"hydroxyproline"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00488888888888889
"trans-urocanate"	-1.41449648996668	-1.41449648996668	-1.41449648996668	0.0077
"tricarballylate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.000977777777777778
"trigonelline (N'-methylnicotinate)"	0	0	0	0.000977777777777778
"trimethylamine N-oxide"	2.40236548444443	2.45096076067742	2.42678419058145	0.0255111111111111
"tryptamine"	-0.447222540040205	0	-0.343001205617056	0.00654444444444444
"tryptophan"	0	0	0	0.00266666666666667
"tryptophylglycine"	-1.698238938219	-1.73257065675498	-1.71549048167036	0.00358888888888889
"tyramine"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00195555555555556
"tyrosine"	0	0	0	0.004
"tyrosol"	0	0	0	0.000355555555555556
"tyrosylglycine"	0	0	0	0.000355555555555556
"undecanedioate"	0	0	0	0.000355555555555556
"uracil"	2.22343397343901	2.45096076067742	2.35523479060036	0.0226666666666667
"urate"	-1.89049766339359	-1.73257065675498	-1.93805733711164	0.00403333333333333
"uridine"	2.58591956104261	2.64760528388106	2.61106134464211	0.0299555555555556
"valerate (5:0)"	0	0	0	0.00186666666666667
"valine"	0	0	0	0.00106666666666667
"valylglutamine"	1.0001000150025	1.0001000150025	1.0001000150025	0.0328888888888889
"valylglycine"	0	0	0	0.00568888888888889
"valylleucine"	1.70610212367578	1.73257065675498	1.71841859868114	0.0274666666666667
"vanillate"	-1.0001000150025	-1.0001000150025	-1.0001000150025	0.00417777777777778
"xanthine"	1.0001000150025	1.0001000150025	1.0001000150025	0.00728888888888889
"xanthurenate"	0	0	0	0.0032
"xylose"	0	0	0	0.00204444444444444
